"","id","submitdate","lastpage","startlanguage","seed","token","startdate","datestamp","ipaddr","refurl","transdisciplinaryExp.rate.","age","academicAge","familiarWithSI.response.","projectReference","projectReferenceNo","contribToSI.rate.","motivation.pheno.","motivation.prob.","motivation.welfare.","benefitForNonAcademy","impulseForNonAcad.soc.","impulseForNonAcad.econ.","impulseForNonAcad.ecol.","impulseForNonAcad.health.","impulseForNonAcad.tech.","impulseForNonAcad.other.","groupsInvolved.res.","groupsInvolved.busi.","groupsInvolved.civsoc.","groupsInvolved.policy.","groupsInvolved.citiz.","groupsInvolved.media.","groupsInvolved.welfare.","natureOfInvolvement.res.","natureOfInvolvement.busi.","natureOfInvolvement.civsoc.","natureOfInvolvement.policy.","natureOfInvolvement.citiz.","natureOfInvolvement.media.","natureOfInvolvement.welfare.","targetGroupsGoals.socneeds.","targetGroupsGoals.socgroups.","targetGroupsGoals.improve.","targetGroupsGoals.empower.","targetGroupsGoals.diversity.","concepts.pub.","concepts.data.","concepts.code.","concepts.infra.","concepts.review.","concepts2","concepts3","impactTargetGroup.pub.","impactTargetGroup.busi.","impactTargetGroup.socgr.","impactTargetGroup.welfare.","impactTargetGroup.civsoc.","impactTargetGroup.policy.","impactTargetGroup.acad.","kindOfChange.pub.","kindOfChange.busi.","kindOfChange.socgr.","kindOfChange.welfare.","kindOfChange.civsoc.","kindOfChange.policy.","kindOfChange.acad.","kindOfChangeOther","adoptByPolicy.rate.","adoptByPolicyHow.SQ001.","adoptByPolicyHow.SQ002.","adoptByPolicyHow.SQ003.","adoptByPolicyHow.other.","Impactstatements.capab.","Impactstatements.emanc.","Impactstatements.understanding.","Impactstatements.mitig.","Impactstatements.unknown.","Impactstatements.unaddressed.","dissChannels.peer.","dissChannels.mono.","dissChannels.conf.","dissChannels.policy.","dissChannels.trad.","dissChannels.prof.","dissChannels.web.","dissChannels.socmed.","dissChannels.platf.","dissChannels.consult.","dissChannels.events.","dissChannels.public.","scalabilityRating.up.","scalabilityRating.out.","scalabilityRating.deep.","interestInSummary","SIthroughSNSF","resultsHighlight","feedback","thankYou"
"39",49,"2021-09-28 17:04:15",9,"en",1805624465,"FF6Tq7M3X3njYFE","2021-09-27 09:08:47","2021-09-28 17:04:15","85.0.164.89","",NA,"","",NA,"Y",NA,NA,10,NA,10,2,"","","","Y","","",2,0,0,0,1,0,0,"cocr","","","","cons","","",0,0,1,0,0,1,NA,NA,NA,NA,"Y","Y",6,0,1,6,0,0,8,"","","","und","","","und","",NA,"","","","",99,99,5,99,8,8,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,6,99,99,1,"","","",NA
"40",50,"2021-09-27 09:17:57",9,"en",1315748850,"gUHyvtlszy69Ola","2021-09-27 09:08:59","2021-09-27 09:17:57","2001:67c:10ec:240b:8000::14b","",6,"60ies","e",5,"Y",NA,2,3,6,8,1,"","","","Y","","",2,0,0,0,0,1,1,"colla","","","","","cons","contr",0,0,1,0,1,1,1,0,0,0,"Y","N",6,1,1,1,0,0,8,"und","","","","","","und","",2,"","","","",2,1,6,2,0,0,1,0,1,0,1,0,1,0,0,0,0,1,4,5,0,1,"","","",NA
"41",52,"2021-09-27 10:35:12",9,"en",801613194,"74bOsBzL7aFdDRf","2021-09-27 09:13:22","2021-09-27 10:35:12","192.101.176.254","",5,"60ies","e",0,"Y",NA,NA,10,7,4,1,"","","Y","","","",1,0,0,0,0,0,0,"cocr","","","","","","",0,0,0,0,0,1,1,1,0,1,"N","N",3,0,0,0,0,0,10,"und","","","","","","und","",NA,"","","","",0,0,0,0,7,9,1,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,0,"","Even small volcnic eruptions can be important for the climate and ozone layer evolution.","",NA
"42",53,"2021-09-27 09:25:00",9,"en",1654293687,"fiuRnZM3P57mc99","2021-09-27 09:15:23","2021-09-27 09:25:00","129.194.144.128","",2,"60ies","e",1,"Y",NA,NA,10,10,0,0,"","","","","","",1,0,0,1,0,1,0,"contr","","","cons","","cons","",NA,NA,NA,NA,NA,1,1,1,0,0,"N","Y",1,0,0,1,0,1,3,"","","","","","","und","",8,"","","","making CH become part of the SKA radio telescope",0,0,0,0,2,8,1,1,1,1,1,1,1,0,1,0,0,1,NA,NA,NA,0,"","","",NA
"43",54,"2021-09-27 09:22:44",9,"en",721055956,"uak3JZkpxAGaNTu","2021-09-27 09:16:58","2021-09-27 09:22:44","176.127.85.3","",8,"60ies","e",7,"Y",NA,3,7,6,8,1,"Y","","","","","",1,NA,2,2,NA,NA,NA,"cons","","contr","contr","","","",0,0,0,1,0,0,0,0,0,1,"N","Y",0,0,0,0,6,4,7,"","","","","und","att","und","",2,"","","","",3,1,7,3,4,7,1,0,1,1,0,0,0,1,0,1,1,0,1,3,5,0,"","","",NA
"44",55,"2021-09-27 09:57:50",9,"en",40554779,"jMhjUnDFEZ0TmzH","2021-09-27 09:23:28","2021-09-27 09:57:50","178.198.85.15","",5,"50ies","e",8,"Y",NA,4,7,2,7,1,"Y","","","","","",1,0,0,0,0,0,0,"cons","","","","","","",0,0,0,1,1,0,0,0,0,0,"Y","N",0,0,0,0,0,5,5,"","","","","","und","und","",0,"","","","",4,4,7,2,8,4,1,1,1,0,0,0,0,0,0,1,0,0,8,8,8,1,"","","",NA
"45",57,"2021-09-27 09:34:18",9,"en",1663825532,"Soge8su8v08qxsi","2021-09-27 09:29:34","2021-09-27 09:34:18","80.218.95.200","",2,"40ies","e",0,"Y",NA,NA,10,2,7,0,"","","","Y","","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,1,0,0,0,"N","N",0,0,0,0,0,0,5,"","","","","","","und","",0,"","","","",0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,NA,NA,NA,0,"","","",NA
"46",58,"2021-09-27 09:39:39",9,"en",916837158,"aGhV6IUxc8fYuES","2021-09-27 09:30:04","2021-09-27 09:39:39","192.145.127.172","",9,"50ies","e",9,"Y",NA,7,10,10,10,2,"Y","","","Y","","",2,0,1,2,2,2,2,"cocr","","contr","cocr","cocr","contr","cons",1,1,1,1,1,1,0,0,0,0,"Y","Y",8,0,5,5,5,8,10,"und","","beh","und","und","beh","other","how to measure eating behavior in children in a valid way",7,"","Y","","",9,4,10,8,10,10,1,0,1,0,1,0,1,1,0,0,1,1,10,10,10,1,"fund them. 
make some grants conditional on social innovation, from the start. be sure it's not just a hope but can be done by having letters of commitment, a track record, ect. ","","",NA
"47",61,"2021-09-27 09:49:58",9,"en",283117386,"ZAcsWVAItkogEJD","2021-09-27 09:40:32","2021-09-27 09:49:58","152.81.4.48","https://zimbra.inria.fr/",5,"39d","d",0,"Y",NA,NA,2,0,0,0,"","","","","","",1,0,0,0,0,0,0,"cocr","","","","","","",NA,NA,NA,NA,NA,1,0,1,0,0,"N","N",0,0,0,0,0,0,5,"","","","","","","beh","",99,"","","","",99,99,99,99,99,99,1,0,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,0,"","","It may be a good idea to ask in which field the project was. 
Mine is in pure mathematics, so it is not really expected to have any impact outside academia... ",NA
"48",62,"2021-09-27 09:49:09",9,"en",1926304561,"tDLgXPzjyvPjHOu","2021-09-27 09:41:36","2021-09-27 09:49:09","2001:67c:10ec:5782:8000::470","",8,"40ies","c",7,"Y",NA,10,9,7,8,2,"Y","Y","","","","",1,NA,1,2,NA,NA,NA,"colla","","cons","contr","","","",1,1,1,1,NA,1,0,1,0,0,"Y","Y",2,0,10,0,2,5,0,"","","beh","","","beh","","",9,"Y","","","",9,2,6,9,6,8,1,0,0,1,1,1,1,0,0,0,1,0,2,7,99,1,"","See for more details on our project here: https://www.srf.ch/news/schweiz/jobs-fuer-fluechtlinge-algorithmus-verteilt-neu-asylbewerber-auf-kantone","",NA
"49",63,"2021-09-27 09:57:40",9,"en",935433567,"BT6JAzN9MnA3ax3","2021-09-27 09:45:16","2021-09-27 09:57:40","46.127.138.120","",5,"60ies","e",4,"Y",NA,NA,10,9,8,1,"Y","","","Y","","",1,0,0,0,0,0,1,"colla","","","","","","colla",0,0,1,0,0,1,1,0,1,0,"Y","N",3,1,0,0,0,0,1,"und","","","","","","","",0,"","","","",1,0,3,0,3,8,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,"","","",NA
"50",64,"2021-09-27 11:28:08",9,"en",1869918352,"oWKim5sNxiFq3Ap","2021-09-27 09:50:07","2021-09-27 11:28:08","2001:620:610:800:d95e:74b8:840:9966","",2,"60ies","e",2,"Y",NA,NA,8,0,0,0,"","","Y","","","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,"N","N",0,0,0,0,0,0,0,"","","","","","","","",0,"","","","",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,NA,NA,NA,0,"","","",NA
"51",65,"2021-09-27 10:07:09",9,"en",975030892,"oRvAzzjdEspmNF5","2021-09-27 09:53:03","2021-09-27 10:07:09","31.11.10.65","",6,"70p","e",0,"Y",NA,NA,10,10,1,0,"","","","","","",1,1,0,0,0,0,0,"colla","contr","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,"N","N",1,5,0,0,0,0,1,"","awar","","","","","","",0,"","","","",3,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,5,5,0,1,"","","",NA
"52",66,"2021-09-27 10:00:10",9,"en",949080017,"bmIDKzY5SohFZSV","2021-09-27 09:53:08","2021-09-27 10:00:10","130.92.53.207","",4,"50ies","e",0,"Y",NA,NA,10,10,0,0,"","","","","","improve knowledge without specific other purporse",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,1,0,1,1,"N","N",0,0,0,0,0,0,10,"","","","","","","und","",0,"","","","",99,99,0,0,0,8,1,0,1,0,0,1,0,0,0,0,0,0,NA,NA,NA,1,"","","",NA
"53",67,"2021-09-27 10:01:48",9,"en",1676930463,"eAlg087nBvoYpsr","2021-09-27 09:53:29","2021-09-27 10:01:48","193.62.76.26","",8,"40ies","c",5,"Y",NA,8,10,10,10,2,"","","","Y","","",2,2,0,0,1,1,0,"colla","contr","","","contr","cons","",1,1,1,1,0,1,0,0,0,0,"Y","Y",4,0,4,5,0,0,6,"att","","beh","beh","","","att","",0,"","","","",4,5,4,5,6,7,1,1,1,0,0,1,1,1,1,1,0,0,7,7,7,1,"","","",NA
"54",68,"2021-09-27 10:01:22",9,"en",1460310195,"dxV2CuQegaJ7RZC","2021-09-27 09:53:51","2021-09-27 10:01:22","195.176.238.195","",6,"40ies","e",0,"Y",NA,NA,10,7,10,2,"","","","Y","","",1,0,0,0,0,0,0,"colla","","","","","","",0,0,1,0,0,1,1,1,0,0,"Y","N",8,3,0,0,0,0,5,"other","other","","","","","und","Improved medicines",99,"","","","",99,99,99,99,99,10,1,0,1,0,1,0,1,1,0,1,1,1,98,98,98,1,"","","",NA
"55",69,"2021-09-27 10:18:52",9,"en",1923099748,"GNeNczfHFXfMmWK","2021-09-27 10:07:44","2021-09-27 10:18:52","194.230.242.147","",6,"60ies","e",2,"Y",NA,NA,8,2,2,2,"","","","","","complete a lacking history",2,0,0,0,1,0,0,"contr","","","","colla","","",0,0,0,0,1,1,1,0,0,1,"Y","N",5,0,5,1,0,0,9,"und","","att","","","","awar","",99,"","","","",1,2,3,0,9,8,1,1,0,0,1,1,0,1,0,0,0,1,99,99,99,1,"","","",NA
"56",70,"2021-09-27 10:14:52",9,"en",1141139076,"Q948faSML6T1zkr","2021-09-27 10:08:49","2021-09-27 10:14:52","91.137.116.128","",5,"40ies","e",3,"Y",NA,NA,10,10,10,1,"","","","Y","","",1,0,0,0,2,0,0,"colla","","","","contr","","",0,0,1,0,0,1,1,0,1,0,"N","Y",2,1,1,1,1,1,8,"","","","","","","und","",0,"","","","",0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,NA,NA,NA,0,"","","",NA
"57",71,"2021-09-27 10:15:29",9,"en",1390631563,"NTTHSXfFyiRE9a1","2021-09-27 10:08:51","2021-09-27 10:15:29","193.134.219.71","",5,"40ies","e",0,"Y",NA,NA,10,10,2,1,"","","","","Y","",2,0,0,0,0,0,0,"cocr","","","","","","",0,0,1,0,1,1,0,1,0,NA,"N","N",3,3,0,0,0,0,10,"beh","beh","","","","","und","",1,"","","","",0,0,1,0,2,2,1,1,1,0,1,0,0,0,0,0,1,0,NA,NA,NA,1,"","","",NA
"58",72,"2021-09-27 10:39:15",9,"en",1077889039,"jS7qLrgURNLbPRF","2021-09-27 10:29:26","2021-09-27 10:39:15","46.140.1.211","",7,"60ies","e",0,"Y",NA,NA,10,10,3,1,"","","Y","","","",2,0,0,0,0,1,0,"cocr","","","","","cons","",0,0,0,0,1,1,0,1,1,1,"N","Y",3,0,0,0,7,3,10,"awar","","","","awar","awar","und","",2,"","","","",1,0,0,0,10,8,1,1,1,0,1,0,1,0,0,1,0,0,98,98,98,0,"","","",NA
"59",73,"2021-09-27 10:44:25",9,"en",821536334,"W3ok3tccprfzzDX","2021-09-27 10:30:12","2021-09-27 10:44:25","2001:620:d:828f:a979:96a5:f4be:cc81","",10,"50ies","e",5,"Y",NA,7,10,8,7,1,"Y","","","","","",2,1,1,1,2,0,1,"cocr","contr","contr","contr","colla","","contr",1,1,1,1,1,1,1,0,0,0,"Y","N",6,5,7,1,7,6,8,"und","awar","awar","","awar","und","und","",2,"","","","",4,5,7,5,5,5,1,0,1,1,1,0,1,1,0,1,1,0,8,8,7,0,"","","",NA
"60",74,"2021-09-27 10:38:02",9,"en",1029158164,"SZz4YPmUGxWYnoY","2021-09-27 10:32:54","2021-09-27 10:38:02","130.125.63.184","",3,"40ies","d",4,"Y",NA,NA,10,10,0,0,"","","","","","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,1,1,0,0,"N","N",0,0,0,0,0,0,10,"","","","","","","und","",99,"","","","",99,99,10,99,10,7,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,0,"","","",NA
"61",78,"2021-10-01 13:33:46",9,"en",1913946178,"tYlWivUeG9irBzK","2021-09-27 11:28:07","2021-10-01 13:33:46","130.92.245.41","",1,"50ies","e",0,"Y",NA,NA,10,10,4,1,"","","","","","",0,0,0,0,0,0,0,"","","","","","","",0,0,0,0,0,1,1,0,0,0,"N","N",0,0,0,0,0,2,10,"","","","","","","und","",0,"","","","",99,99,0,0,9,10,1,0,1,0,0,1,1,0,1,0,0,1,NA,NA,NA,0,"","","",NA
"62",79,"2021-09-27 12:23:27",9,"en",940835309,"2jlzz69Q5OhKwdl","2021-09-27 12:13:17","2021-09-27 12:23:27","2001:620:610:302:c8e:b750:e244:cc63","",8,"40ies","e",0,"Y",NA,NA,10,10,10,2,"","","","","","problems in legal practice",2,0,0,0,0,0,0,"cocr","","","","","","",0,0,0,1,1,1,1,1,0,0,"N","Y",5,0,5,0,5,5,10,"und","","und","","und","und","und","",5,"Y","","","",99,99,8,99,99,9,1,0,1,0,0,0,1,0,1,0,0,0,10,5,5,0,"","","",NA
"63",80,"2021-09-27 13:41:21",9,"en",1702969983,"wKL9mF1DBg6omHf","2021-09-27 13:15:42","2021-09-27 13:41:21","109.26.2.54","",9,"60ies","e",8,"Y",NA,6,9,5,9,0,"Y","Y","Y","","Y","An in-depth foresight in mobility issues",2,1,1,1,2,1,0,"cocr","cons","cons","contr","contr","contr","",NA,NA,NA,NA,NA,1,1,0,0,1,"N","Y",2,2,1,1,7,7,8,"","","","","awar","awar","awar","",2,"","","","",0,0,5,0,8,8,1,1,1,NA,1,1,1,0,0,1,0,0,7,6,8,1,"To be useful to social innovation, scientific research should not focus on an single, isolable question, but encompass the systemic dimension of any social issue.
It is a reason (beyond many others) to value both trans-disciplinary projects and fundamental approaches.","","One of the difficulty we met is the reluctance of many scholars to accept  to be ""disturbed"" in their routine research practices through the interaction with researchers coming from other disciplines, sub-disciplines, or frameworks. As a result, the risk is that a supposed inter-disciplinary project can turn out to be a juxtaposition of intra-disciplinary contribution. Public research foundations should be more aware of this risk and more mobilized to prevent it.",NA
"64",81,"2021-10-07 14:04:43",9,"en",532660106,"cQiBn0sQNaoA0hL","2021-09-27 13:45:54","2021-10-07 14:04:43","2a00:4802:329:a500:31bf:7c5a:10dd:ecfb","",6,"50ies","e",5,"Y",NA,3,10,8,2,0,"","","Y","","","",2,0,0,0,0,0,0,"cocr","","","","","","",NA,NA,NA,NA,NA,1,0,0,0,0,"Y","N",0,0,0,0,0,1,9,"","","","","","","und","",1,"","","","",0,0,8,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,"","","",NA
"65",82,"2021-09-27 14:07:23",9,"en",737149030,"LkLRNi7OzzwOL5c","2021-09-27 13:48:38","2021-09-27 14:07:23","85.5.187.82","",6,"70p","e",5,"Y",NA,4,8,7,4,1,"Y","","","Y","","",1,0,0,0,1,0,1,"colla","","","","cons","","cons",1,0,1,0,1,1,0,0,0,0,"Y","N",1,0,1,0,0,0,5,"","","","","","","und","",0,"","","","",1,1,4,1,3,6,1,NA,1,0,1,0,0,0,0,1,1,1,NA,NA,NA,1,"","This study as previous ones in my group was concerned with individual differences in aging (from 60 years of age onwards). Extremey large differences between individuals and within individuals (across several tasks and across time). It seems common knowledge. Yet, it is a crucial question, but very rarely taken as a target of study. It shoould lead to stopping considering older people as a homogeneous group.","My project had to stop, because I attained retirement age...",NA
"66",83,"2021-09-27 14:06:57",9,"en",625748664,"vZKzKMKF3mqBGX9","2021-09-27 13:57:52","2021-09-27 14:06:57","129.194.143.3","",5,"60ies","e",1,"Y",NA,NA,6,5,5,1,"","","Y","","","",1,0,0,0,0,0,0,"colla","","","","","","",0,0,1,1,0,1,1,1,0,0,"N","Y",5,5,0,0,0,5,8,"beh","att","","","","att","awar","",1,"","","","",6,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8,8,1,1,"","","",NA
"67",84,"2021-09-27 14:12:46",9,"en",294210633,"AVxkEKQOtVXZGwN","2021-09-27 14:04:43","2021-09-27 14:12:46","128.178.172.107","",7,"39d","c",0,"Y",NA,NA,10,7,1,0,"","","","","","fundamental understanding of nature",1,0,0,0,0,0,0,"contr","","","","","","",NA,NA,NA,NA,NA,1,0,0,0,0,"N","N",0,0,0,0,0,0,7,"","","","","","","und","",99,"","","","",99,99,99,99,99,9,1,0,0,0,0,0,0,1,1,1,0,0,NA,NA,NA,1,"","","",NA
"68",85,"2021-09-27 14:20:46",9,"en",141242786,"XtzvfyTCAxknyUW","2021-09-27 14:10:04","2021-09-27 14:20:46","2a02:aa16:1105:4a00:a0a7:614b:1440:5402","",5,"50ies","e",3,"Y",NA,NA,7,6,7,1,"Y","","","","","",2,0,0,1,1,1,1,"cocr","","","contr","cons","cons","contr",1,0,1,0,0,1,1,0,1,0,"Y","N",7,2,5,6,5,7,8,"und","","und","awar","und","awar","awar","",4,"","","","Changed understanding of social policies",2,3,5,5,6,7,1,1,1,0,1,1,1,0,0,0,0,0,3,5,4,1,"","","",NA
"69",86,"2021-09-27 14:33:29",9,"en",1143696308,"aT6GDLNVqREQsue","2021-09-27 14:28:55","2021-09-27 14:33:29","131.152.54.209","",NA,"40ies","e",6,"Y",NA,2,10,6,7,0,"Y","","","","Y","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,1,1,1,0,"N","N",2,2,2,2,2,2,7,"","","","","","","und","",99,"","","","",99,99,99,99,99,7,1,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,"","","",NA
"70",87,"2021-09-27 14:44:44",9,"en",1032344806,"f9JZOzcvuhNFZHm","2021-09-27 14:31:27","2021-09-27 14:44:44","157.97.122.51","",10,"50ies","e",0,"Y",NA,NA,10,10,NA,0,"","","","","","",1,1,1,0,1,0,0,"contr","","contr","","","","",NA,NA,NA,NA,NA,1,1,1,0,0,"N","Y",4,3,0,0,3,3,9,"other","other","","","other","other","und","These questions make little sense to me given that the project is about improving algorithms. How do I know about its eventual impact. This is basic research. How do I know about the general population impact? Perhaps nothing, perhaps much, but that is for other researchers that will possibly apply our algorithms.",0,"","","","",3,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,10,10,99,0,"","","That most the question you did to a project like mine do not make sense; you should have always put ""not applicable"" as an option and I'd have chosen that most of the time.",NA
"71",88,"2021-09-27 14:37:50",9,"en",1177263464,"jY8XwgJYjIGJ7nh","2021-09-27 14:31:55","2021-09-27 14:37:50","89.206.112.12","",8,"50ies","e",3,"Y",NA,NA,8,8,3,0,"","","","Y","","",1,1,0,0,0,1,0,"colla","cons","","","","contr","",NA,NA,NA,NA,NA,1,1,0,1,1,"N","N",3,4,2,3,2,NA,7,"awar","att","","und","","","und","",99,"","","","",1,0,1,1,3,4,1,1,1,0,0,1,1,0,0,0,1,1,99,99,99,0,"","","",NA
"72",89,"2021-09-27 14:49:34",9,"en",61668607,"sbXBhyZJxifyPak","2021-09-27 14:42:25","2021-09-27 14:49:34","147.88.239.8","",5,"60ies","e",5,"Y",NA,5,5,7,8,1,"Y","Y","","","","",1,1,0,0,0,0,0,"contr","contr","","","","","",1,0,1,0,0,1,1,1,1,0,"N","Y",2,3,1,2,1,7,8,"","awar","","","","other","und","",4,"Y","Y","","",7,5,6,5,3,3,1,0,1,0,0,1,0,0,0,0,1,0,99,99,99,1,"","","",NA
"73",90,"2021-09-27 15:11:26",9,"en",471651927,"2Xt1ROSjIebq8nM","2021-09-27 15:03:46","2021-09-27 15:11:26","82.220.26.100","",8,"50ies","e",0,"Y",NA,NA,8,8,8,2,"","","","Y","","",1,0,0,0,0,0,0,"colla","","","","","","",1,1,1,0,0,1,1,0,0,0,"N","N",0,0,4,0,0,0,6,"","","other","","","","und","With the term ""specific social groups"" I mean ""patients affected with a rare blinding disease, which causes handicap and everyday life restrictions"". Our work aimed at finding a therapy for these individuals.",0,"","","","",99,2,4,2,0,99,1,0,1,0,1,1,1,1,0,1,1,1,10,10,10,0,"","","",NA
"74",91,"2021-09-27 15:22:58",9,"en",231338154,"lsUNbzfzBaeYzG7","2021-09-27 15:13:02","2021-09-27 15:22:58","131.152.9.74","",3,"60ies","e",0,"Y",NA,NA,10,7,7,1,"","","","Y","","",0,0,0,0,0,0,0,"","","","","","","",0,0,1,0,0,1,1,1,0,0,"N","Y",5,3,7,0,0,0,10,"und","und","und","","","","und","",1,"","","","",6,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,6,5,99,1,"","","",NA
"75",92,"2021-09-27 15:44:56",9,"en",392555308,"iBA5TL9UgLEpsWS","2021-09-27 15:39:34","2021-09-27 15:44:56","2a02:120b:c3ef:1a60:5cb2:91d4:acb1:4e98","",4,"40ies","e",2,"Y",NA,NA,10,7,6,1,"Y","","","","","",1,0,1,0,0,1,0,"cons","","colla","","","cons","",1,0,1,1,1,1,1,1,0,0,"Y","Y",2,0,7,0,7,3,7,"","","awar","","beh","und","und","",1,"","","","",6,6,6,6,1,2,1,0,1,0,1,0,1,1,1,0,1,1,7,7,6,1,"","","",NA
"76",93,"2021-09-27 16:28:46",9,"en",395295916,"TcJ39Ps4dILw5Zf","2021-09-27 16:02:16","2021-09-27 16:28:46","130.125.26.228","",5,"50ies","e",0,"Y",NA,NA,10,4,10,1,"","","Y","Y","","",1,1,2,0,1,0,0,"colla","contr","cocr","","contr","","",0,0,1,0,0,1,0,1,0,0,"N","Y",0,0,0,0,0,0,0,"","","","","","","","",99,"","","","",99,99,99,99,99,99,1,0,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,1,"","","I fear that the questionnaire is not really adapted to a project that was mainly scientific and not dedicated to solve a practical problem, even if there was a practical contamination issue for the local population.

As a consequence, I lack information to answer some of the questions about the impact of our project. The results were communicated to an NGO who may have used them. But I do not know how the results were employed later. This is why I replied ""Not at all"" to the question ""To what degree has your project directly contributed to new or better services, products, processes, or ways of doing things that were targeted towards ... "", or I ""Not applicable"" to the question ""
To what degree has your project directly contributed to new or better services, products, processes, or ways of doing things that were targeted towards"". The correct answer was not proposed, it would be: I do not have the information to reply properly to that question. So the questionnaire does not allow me to answer correctly. 
",NA
"77",94,"2021-09-27 16:14:21",9,"en",534584609,"pQe0fhF67A7Yodw","2021-09-27 16:05:42","2021-09-27 16:14:21","62.204.105.228","",8,"50ies","e",2,"Y",NA,NA,7,1,5,1,"","","","Y","","",1,1,0,0,0,0,1,"cons","cons","","","","","cons",0,0,0,0,0,1,1,0,0,0,"N","N",1,1,0,0,0,0,7,"","","","","","","other","We worked on generating scientific data to improve current strategies to heal bone defects in human patients. However, the project was very much on the basic science side, so the social impact is close to zero. Nevertheless, we don't know yet whether the work will one day contribute to improve current strategies. The project was discussed with commercial companies and from time to time to clinicians.",0,"","","","",0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,NA,NA,NA,0,"","","",NA
"78",95,"2021-09-27 16:39:11",9,"en",128938487,"N586z2RUXdxzwTD","2021-09-27 16:34:25","2021-09-27 16:39:11","2001:171b:c9bf:e890:445:26d2:a3e8:2f9d","",0,"70p","e",0,"Y",NA,NA,10,6,0,0,"","","","","","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,1,0,1,0,"N","N",0,0,0,0,0,0,8,"","","","","","","und","",0,"","","","",0,7,0,0,0,5,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","",NA
"79",96,"2021-09-27 16:42:08",9,"en",1988996800,"0SZs349za3RwaR1","2021-09-27 16:36:27","2021-09-27 16:42:08","128.178.188.109","",9,"50ies","e",1,"Y",NA,NA,10,2,3,0,"","","","","","",2,0,0,0,0,0,0,"cocr","","","","","","",NA,NA,NA,NA,NA,1,0,1,0,0,"N","N",0,0,0,0,0,0,10,"","","","","","","und","",2,"","","","",99,99,0,0,0,0,1,0,1,0,0,0,1,NA,1,0,0,0,NA,NA,NA,1,"","","",NA
"80",97,"2021-09-27 17:07:03",9,"en",1716724306,"EZw8L6L0LgWkagH","2021-09-27 16:37:40","2021-09-27 17:07:03","89.206.112.14","",9,"60ies","e",5,"Y",NA,3,10,10,2,0,"Y","","","","","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,0,0,0,0,"N","N",0,0,0,0,0,0,5,"","","","","","","awar","",0,"","","","",2,2,9,2,9,9,0,1,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,1,"""deep"" (or sustainable) social innovation comes through new experiences, innovative knowledge production, public discourse and long-term cultural change. In this respect, our project is highly relevant, despite the fact that we mainly analyze historical sources through the lens of film, TV and literary narratives. Therefore, SNSF can only continue carefully to choose diverse projects in terms of theories, disciplines, research objectives and cultural/geohistorical contexts.","","When we started our HK project in 2004, Hong Kong was one of the most innovative urban communities. Despite still being under British colonial rule, the community thrived. Today, under PRC rulership, there is massive social unrest and insecurity, especially among the young population, about political participation, job opportunities and the future as a whole. To study the coming of age experience during the 1950s meant to us to understand how British colonial rule was gradually transformed into an accountable political system by the highly educated society. It seems that, with the Chinese decolonizers, HKers are led back to the ""roaring"" 1960s in some way or another. We did not expect this development and will carry on with our observation and analysis of cultural responses with regard to the special sociopolitical situation in HK.",NA
"81",98,"2021-09-27 16:51:56",9,"en",388590746,"EzVncMBxSCXdeDr","2021-09-27 16:41:33","2021-09-27 16:51:56","155.105.133.91","",8,"60ies","e",0,"Y",NA,NA,10,5,5,0,"","","","Y","","",2,0,0,0,0,1,0,"colla","","","","","cons","",NA,NA,NA,NA,NA,1,1,0,1,1,"N","N",0,5,0,0,0,0,10,"","other","","","","","att","Developping business / startups",0,"","","","",0,0,0,0,0,99,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,"","","",NA
