Funding;Funding_Submitted;Funding_SuccessRate;FundingInstrumentGaLevel1;FundingInstrumentReporting;Grants;Grants_Submitted;Grants_SuccessRate;MainDisciplineLevel1;MainDisciplineLevel2;Year
73120.000000;114990.000000;0.635900;Science communication;International Exploratory Workshops;5;8;0.625000;Humanities and Social Sciences;Psychology, educational studies;2013
1484685.000000;3989257.000000;0.372200;Careers;SNSF Professorships;1;3;0.333300;Mathematics, Natural- and Engineering Sciences;Astronomy, Astrophysics and Space Sciences;2007
10682861.000000;35329154.000000;0.302400;Careers;Ambizione;14;48;0.291700;Mathematics, Natural- and Engineering Sciences;Physics;2019
37000.000000;58590.000000;0.631500;Science communication;Publication grants;5;9;0.555600;Humanities and Social Sciences;Economics, law;2017
20009607.000000;35738453.000000;0.559900;Project funding;Project funding (Div. I-III);46;86;0.534900;Biology and Medicine;General Biology;2009
611932.000000;1553265.000000;0.394000;Programmes;NRP 69 Healthy Nutrition and Sustainable Food Production;2;4;0.500000;Humanities and Social Sciences;Psychology, educational studies;2013
417110.000000;433405.000000;0.962400;Programmes;SCOPES;2;2;1.000000;Humanities and Social Sciences;Ethnology, social and human geography;2015
13200.000000;13200.000000;1.000000;Science communication;Scientific Exchanges;2;2;1.000000;Biology and Medicine;Social Medicine;2020
3191834.000000;14630762.000000;0.218200;Careers;SNSF Professorships;3;12;0.250000;Humanities and Social Sciences;Psychology, educational studies;2008
9337488.000000;26183956.000000;0.356600;Programmes;Sinergia;9;21;0.428600;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2013
24472372.000000;36390944.000000;0.672500;Project funding;Project funding (Div. I-III);49;70;0.700000;Biology and Medicine;General Biology;2015
133628.000000;122550.000000;1.090400;Infrastructure;Research Infrastructure;1;1;1.000000;Humanities and Social Sciences;Economics, law;2005
251034.000000;1925830.000000;0.130400;Careers;Marie Heim-Voegtlin grants;1;9;0.111100;Biology and Medicine;Clinical Medicine;2011
0.000000;4897717.000000;0.000000;Careers;Ambizione;0;12;0.000000;Mathematics, Natural- and Engineering Sciences;Mathematics;2012
21900.000000;26700.000000;0.820200;Science communication;Scientific Conferences;2;2;1.000000;Biology and Medicine;General Biology;2016
103015.000000;103015.000000;1.000000;Infrastructure;R'EQUIP;1;1;1.000000;Humanities and Social Sciences;Theology & religious studies, history, classical studies, archaeology, prehistory and early history;2006
2000000.000000;2780966.000000;0.719200;Programmes;ERA-NET;7;7;1.000000;Biology and Medicine;General Biology;2016
289525.000000;289525.000000;1.000000;Infrastructure;R'EQUIP;1;1;1.000000;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2016
0.000000;2823883.000000;0.000000;Careers;Ambizione;0;6;0.000000;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2009
10000.000000;10000.000000;1.000000;Science communication;Scientific Conferences;1;1;1.000000;Mathematics, Natural- and Engineering Sciences;Mathematics, Natural- and Engineering Sciences;2016
6412936.000000;16602148.000000;0.386300;Careers;Eccellenza;4;10;0.400000;Humanities and Social Sciences;Psychology, educational studies;2020
18993353.000000;48548602.000000;0.391200;Project funding;Project funding (Div. I-III);57;112;0.508900;Humanities and Social Sciences;Economics, law;2017
3201444.000000;12408551.000000;0.258000;Project funding;Project funding (Div. I-III);7;21;0.333300;Humanities and Social Sciences;Ethnology, social and human geography;2018
16039191.000000;31412560.000000;0.510600;Project funding;Project funding (Div. I-III);32;53;0.603800;Humanities and Social Sciences;Theology & religious studies, history, classical studies, archaeology, prehistory and early history;2017
832785.000000;1360170.000000;0.612300;Careers;Fellowships;14;20;0.700000;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2005
0.000000;952948.000000;0.000000;Programmes;COST (European Cooperation in Science and Technology);0;4;0.000000;Biology and Medicine;Preventive Medicine (Epidemiology/Early Diagnosis/Prevention);2019
0.000000;15700.000000;0.000000;Science communication;Scientific Conferences;0;1;0.000000;Mathematics, Natural- and Engineering Sciences;Physics;2017
218216.000000;979558.000000;0.222800;Careers;Marie Heim-Voegtlin grants;1;6;0.166700;Humanities and Social Sciences;Economics, law;2012
120220.000000;120220.000000;1.000000;Infrastructure;R'EQUIP;1;1;1.000000;Mathematics, Natural- and Engineering Sciences;Mathematics;2012
1059972.000000;4666050.000000;0.227200;Programmes;Bilateral programmes;4;18;0.222200;Mathematics, Natural- and Engineering Sciences;Chemistry;2019
31075.000000;31076.000000;1.000000;Science communication;Publication grants;2;2;1.000000;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2011
8804.000000;21904.000000;0.401900;Science communication;Scientific Conferences;2;3;0.666700;Biology and Medicine;Preventive Medicine (Epidemiology/Early Diagnosis/Prevention);2012
60710.000000;72910.000000;0.832700;Science communication;International Exploratory Workshops;3;4;0.750000;Humanities and Social Sciences;Psychology, educational studies;2012
0.000000;73400.000000;0.000000;Programmes;Research partnership North/South;0;1;0.000000;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2012
0.000000;651014.000000;0.000000;Programmes;ProDoc;0;2;0.000000;Humanities and Social Sciences;Economics, law;2007
357315.000000;696913.000000;0.512700;Infrastructure;R'EQUIP;2;4;0.500000;Biology and Medicine;General Biology;2008
1655532.000000;6950940.000000;0.238200;Careers;EURYI (European Young Investigators);1;4;0.250000;Mathematics, Natural- and Engineering Sciences;Astronomy, Astrophysics and Space Sciences;2005
19670.000000;35247.000000;0.558100;Science communication;Scientific Conferences;3;3;1.000000;Biology and Medicine;General Biology;2013
573780.000000;9615552.000000;0.059700;Careers;Ambizione;1;13;0.076900;Humanities and Social Sciences;Economics, law;2020
0.000000;4075365.000000;0.000000;Programmes;Bridge - Discovery;0;5;0.000000;Biology and Medicine;Preventive Medicine (Epidemiology/Early Diagnosis/Prevention);2017
1642600.000000;10311378.000000;0.159300;Infrastructure;R'EQUIP;3;25;0.120000;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2020
367964.000000;367964.000000;1.000000;Programmes;COST (European Cooperation in Science and Technology);2;2;1.000000;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2017
43250.000000;43250.000000;1.000000;Science communication;Scientific Exchanges;3;3;1.000000;Mathematics, Natural- and Engineering Sciences;Astronomy, Astrophysics and Space Sciences;2018
14000.000000;43830.000000;0.319400;Science communication;Scientific Conferences;2;2;1.000000;Mathematics, Natural- and Engineering Sciences;Astronomy, Astrophysics and Space Sciences;2013
842885.000000;1878090.000000;0.448800;Careers;Fellowships;14;20;0.700000;Mathematics, Natural- and Engineering Sciences;Mathematics;2012
711359.000000;944075.000000;0.753500;Programmes;ERA-NET;2;3;0.666700;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2017
199453.000000;199453.000000;1.000000;Science communication;Agora;2;2;1.000000;Mathematics, Natural- and Engineering Sciences;Astronomy, Astrophysics and Space Sciences;2020
4475587.000000;8417104.000000;0.531700;Programmes;Cohort Studies Large;2;2;1.000000;Biology and Medicine;Clinical Medicine;2005
2740501.000000;8046508.000000;0.340600;Careers;Ambizione;8;17;0.470600;Biology and Medicine;Basic Medical Sciences;2012
1400000.000000;1664090.000000;0.841300;Infrastructure;Research Infrastructure;1;1;1.000000;Humanities and Social Sciences;Art studies, musicology, theatre and film studies, architecture;2013
44895082.000000;84988712.000000;0.528200;Project funding;Project funding (Div. I-III);73;128;0.570300;Mathematics, Natural- and Engineering Sciences;Physics;2017
1864637.000000;2581089.000000;0.722400;Programmes;Sinergia;2;2;1.000000;Biology and Medicine;General Biology;2009
401560.000000;399537.000000;1.005100;Programmes;NRP 59 Benefits and Risks of the Deliberate Release of Genetically Modified Plants;1;1;1.000000;Biology and Medicine;Clinical Medicine;2007
37345.000000;67345.000000;0.554500;Science communication;Scientific Conferences;4;4;1.000000;Humanities and Social Sciences;Ethnology, social and human geography;2008
4588861.000000;13069652.000000;0.351100;Careers;Ambizione;5;16;0.312500;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2019
1236177.000000;2536481.000000;0.487400;Project funding;Project funding (Div. I-III);4;8;0.500000;Biology and Medicine;Social Medicine;2012
14476816.000000;55352246.000000;0.261500;Project funding;Project funding (Div. I-III);55;145;0.379300;Biology and Medicine;Clinical Medicine;2007
39271663.000000;75638987.000000;0.519200;Project funding;Project funding (Div. I-III);103;153;0.673200;Mathematics, Natural- and Engineering Sciences;Physics;2014
14430.000000;14430.000000;1.000000;Science communication;International Exploratory Workshops;1;1;1.000000;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2011
0.000000;365921.000000;0.000000;Careers;Ambizione;0;2;0.000000;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2008
3507379.000000;28764790.000000;0.121900;Careers;Eccellenza;2;16;0.125000;Biology and Medicine;Experimental Medicine;2018
107220.000000;154347.000000;0.694700;Science communication;Scientific Conferences;19;19;1.000000;Humanities and Social Sciences;Psychology, educational studies;2015
761517.000000;3721601.000000;0.204600;Careers;Fellowships;12;48;0.250000;Biology and Medicine;Clinical Medicine;2014
2723197.000000;2764666.000000;0.985000;Infrastructure;Research Infrastructure;2;2;1.000000;Humanities and Social Sciences;Art studies, musicology, theatre and film studies, architecture;2016
651100.000000;655100.000000;0.993900;Careers;SNSF Professorships;1;1;1.000000;Mathematics, Natural- and Engineering Sciences;Astronomy, Astrophysics and Space Sciences;2020
450000.000000;450000.000000;1.000000;Careers;MD-PhD fellowships;3;3;1.000000;Biology and Medicine;Basic Medical Sciences;2005
24270.000000;35130.000000;0.690900;Careers;International short research visits;4;5;0.800000;Humanities and Social Sciences;Ethnology, social and human geography;2011
1998028.000000;5762666.000000;0.346700;Careers;Ambizione;4;12;0.333300;Mathematics, Natural- and Engineering Sciences;Chemistry;2010
1205444.000000;14058733.000000;0.085700;Careers;Eccellenza;1;9;0.111100;Humanities and Social Sciences;Economics, law;2020
2603849.000000;3054852.000000;0.852400;Infrastructure;Editionen;4;4;1.000000;Humanities and Social Sciences;Linguistics and literature, philosophy;2020
377640.000000;730352.000000;0.517100;Careers;Fellowships;8;9;0.888900;Biology and Medicine;Preventive Medicine (Epidemiology/Early Diagnosis/Prevention);2008
45000.000000;216734.000000;0.207600;Science communication;Scientific Conferences;4;7;0.571400;Biology and Medicine;Clinical Medicine;2007
135000.000000;1368399.000000;0.098700;Programmes;SCOPES;1;8;0.125000;Biology and Medicine;Experimental Medicine;2009
211136.000000;274671.000000;0.768700;Science communication;Open Access Article;75;96;0.781300;Biology and Medicine;Basic Medical Sciences;2020
2925825.000000;3113850.000000;0.939600;Programmes;Sinergia;3;3;1.000000;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2013
616026.000000;1660175.000000;0.371100;Programmes;ERA-NET;2;7;0.285700;Biology and Medicine;Experimental Medicine;2017
4118554.000000;8462293.000000;0.486700;Careers;Fellowships;49;97;0.505200;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2019
0.000000;2537645.000000;0.000000;Programmes;Sinergia;0;2;0.000000;Biology and Medicine;Clinical Medicine;2010
100484.000000;100189.000000;1.002900;Programmes;NRP 61 Sustainable Water Management;1;1;1.000000;Humanities and Social Sciences;Ethnology, social and human geography;2012
444758.000000;1463141.000000;0.304000;Careers;Fellowships;11;20;0.550000;Humanities and Social Sciences;Ethnology, social and human geography;2011
372000.000000;544000.000000;0.683800;Programmes;SCOPES;4;6;0.666700;Biology and Medicine;Basic Medical Sciences;2005
902474.000000;3499653.000000;0.257900;Careers;Doc.CH (until 2020);4;17;0.235300;Humanities and Social Sciences;Art studies, musicology, theatre and film studies, architecture;2017
3586760.000000;6710509.000000;0.534500;Careers;Fellowships;35;58;0.603400;Biology and Medicine;Experimental Medicine;2012
311000.000000;311000.000000;1.000000;Infrastructure;Research Infrastructure;1;1;1.000000;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2009
2641216.000000;9640637.000000;0.274000;Careers;Ambizione;4;15;0.266700;Mathematics, Natural- and Engineering Sciences;Mathematics;2019
52500.000000;52500.000000;1.000000;Infrastructure;Research Infrastructure;1;1;1.000000;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2015
1661548.330000;11529576.920000;0.144100;Programmes;Sinergia;1;5;0.029000;Biology and Medicine;General Biology;2020
0.000000;306066.000000;0.000000;Careers;Marie Heim-Voegtlin grants;0;1;0.000000;Mathematics, Natural- and Engineering Sciences;Chemistry;2008
600302.000000;3454557.000000;0.173800;Careers;Ambizione;1;6;0.166700;Humanities and Social Sciences;Ethnology, social and human geography;2017
16580256.000000;49060070.000000;0.338000;Project funding;Project funding (Div. I-III);55;146;0.376700;Humanities and Social Sciences;Economics, law;2016
